Deal ID,Property ID,Status,Type,Subtype,Features,Hotel Franchise,Market,Date,Property Name,Address,City,State,Country,Postal Code,Unit Count,sf,Yr Built,Yr Renov,Est Completion,# Bldgs,# Floors,Land Area (acres),Occupancy,Prop/Deal,Price ($),Currency,$/Units,$/sf,$/MW,Price Qualifier,Partial Interest,Partial Inv Vol ($),Cap Rate,Cap Rate Qualifier,Owner/Buyer,Buyer's Broker,Seller,Seller's Broker,Lender,Comments or Notes,Latitude,Longitude,County,Submarket,MSA,CBSA,APN,Deed,Beds,Units
2421167,,Sale,Hotel,,,,,Oct-21,Rockpoint Key West Hotel Portfolio 2021,4 of 4 properties,,,,,525,,,,,,,,,,n/a,,,,,est,,,,,BREIT,,"Rockpoint Group, Walton Street Capital, Highgate Holdings",Hodges Ward Elliott,,4 property portfolio.,,,,,,,,,,Greater than 400 Units
2421167,2230191,Sale,Hotel,Limited Service,,<Independent hotel>,All Others - FL,Oct-21,Gates Hotel Key West,3824 N Roosevelt Blvd,Key West,FL,United States,33040,100,"43,644",1970,1998,,2,2,3.09,,1 of 4,n/a,$,,,0,est,,n/a,,,BREIT,,"Rockpoint Group, Walton Street Capital, Highgate Holdings",Hodges Ward Elliott,,Limited Service property; prior sale: Mar-15 ($39.3m); ,24.571096,-81.754521,Monroe County,All Others - FL,,,"00065550000000, 00065550-000000, 00064950-000000",2343999; 003131001305; 2344001; 003131001319,,Between 100 - 200 Units
2421167,2230177,Sale,Hotel,Full-Service,,Marriott,All Others - FL,Oct-21,Fairfield Inn Key West,3852 N Roosevelt Blvd,Key West,FL,United States,33040,133,"54,377",1975,2015,,5,,3.36,,1 of 4,n/a,$,,,0,est,,n/a,,,BREIT,,"Rockpoint Group, Highgate Holdings, Walton Street Capital",Hodges Ward Elliott,,Full-Service property; prior sale: May-15 ($50.6m); ,24.568748,-81.752615,Monroe County,All Others - FL,,,"00065060-000000, 00065060000000",2343997; 003131001291,,Between 100 - 200 Units
2421167,2230175,Sale,Hotel,Limited Service,,Hilton Garden Inn,All Others - FL,Oct-21,Hilton Garden Inn,3850 N Roosevelt Blvd,Key West,FL,United States,33040,147,"82,087",1978,2016,,5,4,3.83,,1 of 4,n/a,$,,,0,est,,n/a,,,BREIT,,"Rockpoint Group, Walton Street Capital, Highgate Holdings",Hodges Ward Elliott,,"Limited Service property; 6,212 sf meeting space; prior sale: Apr-16 ($51.6m); ",24.570119,-81.753193,Monroe County,All Others - FL,,,"00064940000000, 00064940-000000",2343998; 003131001297,,Between 100 - 200 Units
2421167,2230185,Sale,Hotel,Full-Service,,Hampton Inn & Suites,All Others - FL,Oct-21,24 North Hotel Key West,3820 N Roosevelt Blvd,Key West,FL,United States,33040,145,"68,136",1971,2015,,,2,3.08,,1 of 4,n/a,$,,,0,est,,n/a,,,BREIT,,"Walton Street Capital, Highgate Holdings, Rockpoint Group",Hodges Ward Elliott,,Full-Service property; prior sale: Nov-15 ($55.5m); ,24.571342,-81.755160,Monroe County,All Others - FL,,,"00065530000000, 00065530-000000",,,Between 100 - 200 Units
3299657,3223963,Sale,Hotel,Limited Service,,Element by Westin,Phoenix,Oct-21,Element Hotel at SkySong (leasehold),1355 N Scottsdale Rd,Scottsdale,AZ,United States,85257,157,"99,345",2019,,,1,5,,,1 of 1,"38,250,000.00",$,"243,631",385,0,confm'd,,"38,250,000",,,Pennbridge Capital,,Jackson Shaw,CBRE,,"Limited Service property; 2,170 sf meeting space; leasehold; ",33.462621,-111.925761,Maricopa County,Scottsdale,6200,38060,13117014H,,,Between 100 - 200 Units
3221213,3130889,Sale,Hotel,Limited Service,,<Independent hotel>,Tampa,Oct-21,11500 Gulf Boulevard,11500 Gulf Blvd,Treasure Island,FL,United States,33706,54,,1950,1982,,1,2,0.86,,1 of 1,"12,000,000.00",$,"222,222",,0,approx,,"12,000,000",,,Lumar Holdings,,TJM Properties,,,Limited Service property; existing Hotel to be demolished; prior sale: Jun-13 ($4.5m); ,27.773605,-82.774344,Pinellas County,St Petersburg,8280,45300,"233115000002400300, 23-31-15-00000-240-0300",337048; 021761002263,,Between 100 - 200 Units
3253779,3171401,Sale,Hotel,Limited Service,extended stay,Residence Inn by Marriott,All Others - Southwest,Oct-21,Residence Inn,600 S Ridge St,Breckenridge,CO,United States,80424,130,"110,000",2016,,,1,4,2.62,,1 of 1,"45,000,000.00",$,"346,154",409,0,approx,,"45,000,000",6.5%,quoted,Riva RE Holdings LLC,Hodges Ward Elliott,Triumph Development,,,Limited Service/extended stay property; ,39.475638,-106.042518,Summit County,All Others - CO,,,2371-0621-43-003,,,Between 100 - 200 Units
3299819,3224127,Sale,Hotel,Limited Service,,<Independent hotel>,Fort Myers,Oct-21,The Neptune Resort,2310 Estero Blvd,Fort Myers Beach,FL,United States,33931,71,"105,000",1960,2011,,1,2,,,1 of 1,"26,750,000.00",$,"376,761",255,0,confm'd,,"26,750,000",,,Continental Hospitality Group,,Blue Vista Capital,CBRE,,Limited Service property; ,26.448855,-81.945192,Lee County,"Cape Coral-Fort Myers, FL",2700,15980,"194624W30110A0010, 19-46-24-W3-0430N.0001",,,Between 100 - 200 Units
3246283,3162499,Sale,Hotel,Full-Service,,Belmond,Charleston,Oct-21,Belmond Charleston Place,205 Meeting St,Charleston,SC,United States,29401,442,"321,817",1986,,,,1,,,1 of 1,n/a,$,,,0,est,,n/a,,,Beemok Capital,,LVMH,CBRE,,"Full-Service property; street retail (57,000 sf); 35,000 <span>sf</span> meeting space ; bought for renovation; prior sale: Apr-19 ; ",32.780997,-79.932647,Charleston County,Charleston - CBD,1440,16700,"457-08-01-086, 4570801080, 4570801078, 4570801079, 4570801081, 4570801082",,,Greater than 400 Units
3247063,3163321,Sale,Hotel,Limited Service,,Hilton Garden Inn,Memphis,Oct-21,Hilton Garden Inn Memphis Downtown,201 Union Ave,Memphis,TN,United States,38103,150,"87,312",2018,2019,,1,7,1.40,,1 of 1,"38,000,000.00",$,"253,333",435,0,confm'd,,"38,000,000",8.7%,quoted,Apple Hospitality REIT,,"Vision Hospitality Group, Turkey Creek Hospitality",Hunter,,Limited Service property; prior land sale: Sep-13 ($1.4m); ,35.141693,-90.050256,Shelby County,Memphis - CBD,4920,,"002-065-00007, 00206500006, 00500400003C, 002065  00006, 005004  00003C, 00-2065-0-0006",137408,,Between 100 - 200 Units
3201823,3108849,Sale,Hotel,Full-Service,,Autograph Collection,Palm Beach Co,Oct-21,The Ben,251 N Narcissus Ave,West Palm Beach,FL,United States,33401,208,"146,746",2019,,,1,8,,,1 of 1,n/a,$,,,0,est,,n/a,,,Wheelock Street Capital,,Concord Hospitality,CBRE,Wells Fargo ($101m approx),"Full-Service property; street retail; 4,000 sf meeting space; ",26.714832,-80.050868,Palm Beach County,West Palm Beach,8960,33100,"74434321010540010, 74434322460020000",,,Between 200 - 300 Units
3196211,,Sale,Mixed,,,,,Sep-21,McWhinney Acquires TX Mixed Portfolio 2021,1 of 2 properties,,,,,322,,,,,,,,,,n/a,,,,,est,,,,,McWhinney Enterprises,,"Goldman Sachs, KOR Group, Trammell Crow Co (CBRE)",,Private/Other ($69m alloc'd),2 property portfolio.,,,,,,,,,,Between 300 - 400 Units
3196211,3102341,Sale,Hotel,Full-Service,,<Independent hotel>,Austin,Sep-21,Austin Proper Hotel,202 Nueces St,Austin,TX,United States,78701,224,"219,543",2019,,,1,32,0.49,,1 of 2,n/a,$,,,0,est,,n/a,,,McWhinney Enterprises,,"Goldman Sachs, KOR Group, Trammell Crow Co (CBRE)",,Private/Other ($69m alloc'd),"Full-Service property; 12,000 sf meeting space; prior land sale: Jan-16 ; ",30.266199,-97.750032,Travis County,Austin - CBD,640,12420,"818207, 916447",215815; 215817,,Between 200 - 300 Units
3199485,3106257,Sale,Hotel,Full-Service,,Hilton,Minneapolis,Sep-21,Hilton Marquette,710 S Marquette Ave,Minneapolis,MN,United States,55402,281,"220,385",1972,2017,,1,19,0.40,,1 of 1,"60,650,000.00",$,"215,836",275,0,confm'd,,"60,650,000",5.8%,quoted,Triton Hospitality Group,,JMI Realty,JLL,Granite Point ($52m approx),"Full-Service property; 29,000 sf meeting space; to be Commercial- Hotel; bought for renovation; prior sale: Jan-16 ($74.5m);  Managed by Evolution Hospitality;",44.976259,-93.271479,Hennepin County,Minneapolis - CBD,5120,33460,"2702924110130, 2702924110136, 27-029-24-11-0130",5886339; 5886340,,Between 200 - 300 Units
3249923,3166575,Sale,Hotel,Limited Service,,Hampton Inn & Suites,Norfolk,Sep-21,Hampton Inn Virginia Beach-Oceanfront South,1011 Atlantic Ave,Virginia Beach,VA,United States,23451,141,,1982,2009,,1,10,1.84,,1 of 1,"34,250,000.00",$,"242,908",,0,approx,,"34,250,000",,,Harrison Group Hotels,,Avraham Sibony; David Sibony; Prosper Sibony; Yaron Sibony,,,Limited Service property; bought for renovation; ,36.839248,-75.972184,Virginia Beach City,VA Beach,5720,47260,"24272459940000, 242-725-60180-000, 242-725-60440-000, 242-724-59940-000",3086633,,Between 100 - 200 Units
3246157,,Sale,Mixed,,,,,Sep-21,Infinity World NV Hotel Buyout 2021,2 of 2 properties,,,,,"5,352",,,,,,,,,,n/a,,,,,est,,,,,MGM Resorts Int'l,,Dubai World,,,2 property portfolio.,,,,,,,,,,Greater than 400 Units
3246157,3162363,Sale,Hotel,Full-Service,"resort, suite",MGM Resorts International,Las Vegas,Sep-21,Vdara,2600 W Harmon Ave,Las Vegas,NV,United States,89109,"1,348",,2007,2010,,3,57,2.05,,1 of 2,n/a,$,,,0,est,Majority,n/a,,,MGM Resorts Int'l,,Dubai World,,,Full-Service/resort/suite property; partner buyout; partial interest (50%); ,36.109241,-115.178488,Clark County,Strip/Downtown,4120,29820,"16220612002, 16220612004, 162-20-612-004, 162-20-612-003",,,Greater than 400 Units
3246157,3162361,Sale,Other Hospitality,,"resort, casino",MGM Resorts International,Las Vegas,Sep-21,Aria Casino And Resort,3730 Las Vegas Blvd S,Las Vegas,NV,United States,89109,"4,004","6,492,145",2007,,,1,61,61.41,,1 of 2,n/a,$,,,0,est,Majority,n/a,,,MGM Resorts Int'l,,Dubai World,,,Full-Service/casino/resort property; partner buyout; partial interest (50%); ,36.107349,-115.176584,Clark County,Strip/Downtown,4120,29820,"16220711008, 162-20-711-008",,,Greater than 400 Units
3194279,3100189,Sale,Hotel,Limited Service,,Cambria Hotels,Manhattan,Sep-21,Cambria Hotel New York - Times Square,30 W 46th St,New York,NY,United States,10036,196,"72,191",2015,,,1,21,0.14,,1 of 1,"91,000,000.00",$,"464,286","1,261",0,confm'd,,"91,000,000",,,Magna Hospitality Group,,"Choice Hotels, Aztec Group, Hidrock Realty",CBRE,KSL Capital Partners ($61m approx),Limited Service property; will re brand to Hilton Garden Inn; prior land sale: Jan-13; ,40.756473,-73.980630,New York County,Midtown West,5600,35620,"12610054, 12610055, 1261-0054",392102,,Between 100 - 200 Units
3144583,,Sale,Hotel,,,,,Sep-21,DigitalBridge/Chatham US Inland Hotel 2021,3 of 48 properties,,,,,"6,396",,,,,,,,,,n/a,,,,,est,,,,,KKR,,"DigitalBridge Group, Chatham Lodging Trust",,CSMC 2017-CHOP ($29m alloc'd),48 property portfolio.,,,,,,,,,,Greater than 400 Units
3144583,3042659,Sale,Hotel,Full-Service,,Hilton Garden Inn,Long Island,Sep-21,Hilton Garden Inn Westbury,1575 Privado Rd,Westbury,NY,United States,11590,140,"82,149",2000,,,1,4,2.69,,1 of 48,n/a,$,,,0,est,,n/a,,,KKR,,"DigitalBridge Group, Chatham Lodging Trust",,CSMC 2017-CHOP ($29m alloc'd),"Full-Service property; 1,380 sf meeting space; buyer assumed mtg; prior sale: Nov-14 ($39.7m); ",40.746148,-73.589538,Nassau County,Nassau,5380,35620,"44078  0097A, 44078  0097B",,,Between 100 - 200 Units
3144583,3042641,Sale,Hotel,Limited Service,extended stay,Residence Inn by Marriott,Orange Co,Sep-21,Residence Inn Cypress,4931 Katella Ave,Cypress,CA,United States,90720,155,,2002,,,,4,,,1 of 48,n/a,$,,,0,est,,n/a,,,KKR,,"Chatham Lodging Trust, DigitalBridge Group",,CSMC 2017-CHOP ($38m alloc'd),"Limited Service/extended stay property; 2,734 sf meeting space; buyer assumed mtg; prior sale: Nov-14 ; ",33.803562,-118.046815,Orange County,Garden Grove/Santa Ana,5945,31080,"24123131, 24123134",,,Between 100 - 200 Units
3144583,3042665,Sale,Hotel,Limited Service,extended stay,Residence Inn by Marriott,Westchester,Sep-21,Residence Inn Poughkeepsie,2525 South Rd,Poughkeepsie,NY,United States,12601,128,"93,822",2004,,,1,4,3.32,,1 of 48,n/a,$,,,0,est,,n/a,,,KKR,,"Chatham Lodging Trust, DigitalBridge Group",,CSMC 2017-CHOP ($16m alloc'd),Limited Service/extended stay property; buyer assumed mtg; prior sale: Nov-14 ($25.5m); ,41.661091,-73.932448,Dutchess County,Orange/Rockland/Other,2281,35620,13468900606000029435390000,,,Between 100 - 200 Units
3082787,2970969,Sale,Hotel,Full-Service,resort,Margaritaville Hotel,Broward,Sep-21,Margaritaville Hollywood Beach Resort,1111 N Ocean Blvd,Hollywood,FL,United States,33019,369,"666,326",2014,2016,,1,17,4.62,,1 of 1,"270,000,000.00",$,"731,707",405,0,confm'd,,"270,000,000",,,Pebblebrook Hotel Trust,,KSL Capital Partners,Hodges Ward Elliott,MBRT 2019-MARG ($162m approx),Full-Service/resort property; buyer assumed mtg; prior sale: Apr-18 ($161.0m); ,26.018633,-80.116307,Broward County,Pembroke Pines,2680,33100,"514213080010, 51-42-13-08-0010",117630877,,Between 300 - 400 Units
3211775,3119799,Sale,Hotel,Limited Service,,Comfort Inn,Manhattan,Sep-21,Comfort Inn,548 W 48th St,New York,NY,United States,10036,88,"28,540",2012,,,1,9,0.12,,1 of 1,"22,700,000.00",$,"257,955",795,0,confm'd,,"22,700,000",,,All States Capital Group LLC,,Sam Chang,,Customers Bank ($13m approx),Limited Service property; prior sale: Dec-17 ($29.2m); ,40.764157,-73.994961,New York County,Midtown West,5600,35620,"1076-0057, 10760057",403899; 403900,,Between 100 - 200 Units
3064995,2951447,Sale,Hotel,Full-Service,boutique,<Independent hotel>,Chicago,Sep-21,The Talbott Hotel,20 E Delaware Pl,Chicago,IL,United States,60610,178,,1924,2017,,1,16,0.24,,1 of 1,"54,000,000.00",$,"303,371",,0,confm'd,,"54,000,000",,,FullG Capital,,"Sterling Bay Cos, Wanxiang America RE Group, Conlon & Co, Geolo Capital",JLL,,Full-Service/boutique property; prior sale: Oct-15 ($30.9m); ,41.899387,-87.627505,Cook County,Chicago - CBD,1600,16980,"17032090120000, 17032090320000, 17032090340000, 17-03-209-034-0000, 17-03-209-032-0000, 17-03-209-012-0000, 17-03-209-032-0000, 17-03-209-012-0000",,,Between 100 - 200 Units
3191849,3096183,Sale,Hotel,Full-Service,resort,Curio Collection by Hilton,San Diego,Sep-21,Hotel La Jolla,7955 La Jolla Shores Dr,San Diego,CA,United States,92037,110,"62,365",1973,2012,,1,11,1.58,,1 of 1,"43,000,000.00",$,"390,909",689,0,confm'd,,"43,000,000",,,"Kawa Capital Management, Cambridge Landmark",,Khanna Enterprises,CBRE,Wells Fargo ($28m approx),"Full-Service/resort property; 1,975 sf meeting space; estimated development cost: $6.0; bought for renovation; prior sale: Feb-16 ($40.0m);  current operator Curio Collection Hilton renewed lease for 20 years;",32.851276,-117.253246,San Diego County,Mission Bay/La Jolla,7320,41740,"3465302300, 346-530-23-00",,,Between 100 - 200 Units
3194227,3100139,Sale,Hotel,Limited Service,suite,Fairfield Inn by Marriott,Manhattan,Sep-21,Fairfield Inn & Suites,98-100 Greenwich St,New York,NY,United States,10006,192,"70,918",2017,,,,25,0.10,,1 of 1,"69,000,000.00",$,"359,375",973,0,approx,,"69,000,000",,,Concord Hospitality,,"McSam Hotel Group, Jiten Hotel Management",,Varde Partners ($48m approx),Limited Service/suite property; prior sale: Dec-12 ($19.0m); ,40.708293,-74.013695,New York County,Downtown,5600,35620,"00530038, 0053-0038",,,Between 100 - 200 Units
3204881,3112369,Sale,Hotel,Limited Service,,Hyatt Place,Manhattan,Sep-21,Hyatt Place Hotel,350 W 39th St,New York,NY,United States,10018,520,"150,100",2018,2019,,1,25,0.28,,1 of 1,"166,460,000.00",$,"320,115","1,109",0,confm'd,,"166,460,000",,,Magna Hospitality Group,,"Square Mile Capital, McSam Hotel Group",,Blackstone ($115m approx),Limited Service property; prior land sale: Mar-17; ,40.756061,-73.993486,New York County,Midtown West,5600,35620,"07620006, 07620067, 0762-0067",388164,,Greater than 400 Units
3207955,3115639,Sale,Other Hospitality,,casino,<Independent hotel>,Reno,Sep-21,Tahoe Biltmore Lodge & Casino,5 State Rte 28,Crystal Bay,NV,United States,89402,113,,1946,,,5,2,8.26,,1 of 1,"56,800,000.00",$,"502,655",,0,approx,,"56,800,000",,,EKN Development Group,,David A Scordy; Roger Wittenberg,,Private/Other ($85m approx),Full-Service/casino property; prior sale: Jun-07 ($28.4m); ,39.228162,-120.004977,Washoe County,Reno - Other,6720,39900,"12305202, 12305204, 123-052-04, 123-052-02, 123-042-01, 123-042-02, 123-052-03, 123-071-34, 123-071-35, 123-071-36, 123-071-37, 123-053-02, 123-071-04, 123-054-01, 123-053-04, 12304201",,,Between 100 - 200 Units
3179797,,Sale,Hotel,,,,,Sep-21,Howard Hughes TX Hotel Portfolio 2021,3 of 3 properties,,,,,909,,,,,,,,,,"252,000,000.00",,,,,approx,,,,,LOWE,,Howard Hughes,"JLL, CBRE",KKR (KREF) ($41m alloc'd),3 property portfolio.,,,,,,,,,,Greater than 400 Units
3179797,3081175,Sale,Hotel,Full-Service,,Embassy Suites by Hilton,Houston,Sep-21,Embassy Suites Hughes Landing,1855 Hughes Landing Blvd,The Woodlands,TX,United States,77380,205,"172,000",2016,,,1,9,2.15,,1 of 3,"56,831,676.30",$,"277,228",330,0,alloc'd,,"56,831,676",,,LOWE,,Howard Hughes,"JLL, CBRE",KKR (KREF) ($41m alloc'd),"Full-Service property; 3,000 sf meeting space; bought for renovation; ",30.170971,-95.469551,Montgomery County,Fort Bend/Waller,3360,26420,"R455332, 97217500301",,,Between 200 - 300 Units
3179797,3081177,Sale,Hotel,Full-Service,,Westin,Houston,Sep-21,The Westin at the Woodlands,2 Waterway Square Pl,The Woodlands,TX,United States,77380,302,"228,693",2015,,,1,13,1.07,,1 of 3,"83,722,762.10",$,"277,228",366,0,alloc'd,,"83,722,762",,,LOWE,,Howard Hughes,"CBRE, JLL",KKR (KREF) ($61m alloc'd),Full-Service property; bought for renovation; ,30.160155,-95.457387,Montgomery County,Fort Bend/Waller,3360,26420,"R401990, R401848, 97590000501, 9759-00-00501",129088; 129090,,Between 300 - 400 Units
3179797,3081179,Sale,Hotel,Full-Service,,<Independent hotel>,Houston,Sep-21,Woodlands Resort & Conference Center,2301 N Millbend Dr,The Woodlands,TX,United States,77380,402,,1973,2012,,1,,59.75,,1 of 3,"111,445,531.00",$,"277,228",,0,alloc'd,,"111,445,531",,,LOWE,,Howard Hughes,"JLL, CBRE",KKR (KREF) ($81m alloc'd),Full-Service property; bought for renovation; prior sale: Jul-11; ,30.142901,-95.473276,Montgomery County,Fort Bend/Waller,3360,26420,"34310000100, 97275001300, 97275001401, 97275001600, 97275001810, 97285700100, 9727-50-01300, 3431-00-00100, 9727-50-01600",129147; 130175,,Greater than 400 Units
3192441,3097699,Sale,Hotel,Full-Service,suite,Embassy Suites by Hilton,Atlanta,Sep-21,Embassy Suites at Atlantic Station,17th Street And State St,Atlanta,GA,United States,30363,181,"145,020",2021,,,1,6,0.75,,1 of 1,"44,498,500.00",$,"245,848",307,0,approx,,"44,498,500",,,ATL Midtown Hotel Owner LLC,,Horizon Hospitality,Colliers International,,"Full-Service/suite property; 3,000 sf meeting space; ",33.790724,-84.398476,Fulton County,Fulton,520,,"17 010800015482, 17-0108-0001-968-2, 17-0108-0001-969-0",302543; 064517000249,,Between 100 - 200 Units
3189589,3093133,Sale,Hotel,Limited Service,,<Independent hotel>,San Diego,Sep-21,La Pensione Hotel,606 W Date St,San Diego,CA,United States,92101,67,"25,767",1991,,,1,4,0.19,,1 of 1,"17,960,000.00",$,"268,060",697,0,confm'd,,"17,960,000",,,Consortium Holdings,,Sandra Dodge,,Private/Other ($7m approx),Limited Service property; street retail; bought for renovation;  Next Wave Commercial brokered the deal.;,32.723217,-117.168707,San Diego County,San Diego - CBD,7320,41740,"5332321700, 533-232-17-00",653293; 653294,,Between 100 - 200 Units
3190559,,Sale,Hotel,,,,,Sep-21,Rockbridge Capital OR/WA Hotel Portfolio 2021,1 of 2 properties,,,,,210,,,,,,,,,,"22,700,000.0  of 42,170,000.0 ",,,,,approx,,,,,KKR,,Rockbridge Capital,,,2 property portfolio.,,,,,,,,,,Between 200 - 300 Units
3190559,3094859,Sale,Hotel,Limited Service,suite,Staybridge Suites,Portland,Sep-21,Staybridge Suites,11936 NE Glenn Widing Dr,Portland,OR,United States,97220,106,"68,642",2000,,,1,3,3.10,,1 of 2,"22,700,000.00",$,"214,151",331,0,approx,,"22,700,000",8.2%,quoted,KKR,,Rockbridge Capital,,,Limited Service/suite property; prior sale: Dec-15 ($8.4m); ,45.568503,-122.541065,Multnomah County,Portland - Proper,6440,38900,R187013,139442; 139443,,Between 100 - 200 Units
3175373,3076413,Sale,Hotel,Full-Service,boutique,<Independent hotel>,DC,Sep-21,Graham Hotel Georgetown,1075 Thomas Jefferson St NW,Washington,DC,United States,20007,57,"23,392",1967,2013,,1,7,0.14,,1 of 1,"35,640,000.00",$,"625,263","1,524",0,confm'd,,"35,640,000",,,Friedman Capital,Marcus & Millichap,Hobbs & Curry,Marcus & Millichap,United Bankshares ($26m approx),Full-Service/boutique property; bought for renovation; prior sale: Jun-16 ($37.0m); ,38.904752,-77.059926,District of Columbia County,DC - NW,8840,47900,"1197-0000-0062, 1197    0062, 11970062",122198; 122199,,Between 100 - 200 Units
3140347,,Sale,Hotel,,,,,Sep-21,KW/Norwich ME Hotel Portfolio 2021,2 of 2 properties,,,,,335,,,,,,,,,,"118,000,000.00",,,,,confm'd,,,,,Apple Hospitality REIT,,"KW Hotel Corp, Norwich Partners",,,2 property portfolio.,,,,,,,,,,Between 300 - 400 Units
